연번,기관,공원종류,공원명,상세주소,공원면적(m),최초시설결정일,x좌표,y좌표
443,강서구,어린이공원,바다어린이공원,강서구 대저1동 1061-22번지 일원,1505,부고34호(2013.01.23),128.9467177,35.21817705
444,강서구,어린이공원,물방울어린이공원,강서구 대저1동 1614번지 일원,1514,부고34호(2013.01.23),128.954298,35.21459737
445,강서구,어린이공원,태양어린이공원,강서구 대저1동 1491-27번지 일원,6291,부고34호(2013.01.23),128.9633561,35.21648802
446,강서구,어린이공원,하늘어린이공원,강서구 대저1동 320-2번지 일원,1964,부고34호(2013.01.23),128.9862392,35.22087268
447,강서구,어린이공원,모험어린이공원,강서구 대저1동 231-1번지 일원,3436,부고34호(2013.01.23),128.9900496,35.22261448
448,강서구,어린이공원,거북어린이공원,강서구 대저1동 473-10번지 일원,1555,부고34호(2013.01.23),128.9819324,35.21716562
449,강서구,어린이공원,음악어린이공원,강서구 대저1동 2400-7번지 일원,1517,부고34호(2013.01.23),128.9849457,35.21499186
450,강서구,어린이공원,감성어린이공원,강서구 대저1동 488-5번지 일원,1515,부고34호(2013.01.23),128.9833096,35.2190156
451,강서구,어린이공원,용두공원,강서구 대저2동 1870-67번지,1620,부고207호(1998.07.25),128.9560077,35.18367887
452,강서구,어린이공원,새동내어린이공원,강서구 대저2동 2407-1번지,1005,부고75호(1995.04.07),128.9506877,35.17454608
453,강서구,어린이공원,옛터공원(명지지구),강서구 명지동 3483-4번지,2071.4,지경고230호(2008.12.31),128.9219157,35.10775772
454,강서구,어린이공원,큰배공원(명지지구),강서구 명지동 3349번지,1566.7,지경고230호(2008.12.31),128.9210899,35.10259055
455,강서구,어린이공원,봄뜰공원(명지지구),강서구 명지동 3513-3번지,1509,지경고230호(2008.12.31),128.9258318,35.1055949
456,강서구,어린이공원,돛단배공원(명지지구),강서구 명지동 3577-1번지,2018.1,부진경고58호(2015.10.21),128.9002654,35.09594068
457,강서구,어린이공원,꽃게공원(명지지구),강서구 명지동 3313-9번지,1512.7,지경고230호(2008.12.31),128.9210894,35.1114825
458,강서구,어린이공원,파도공원(명지지구),강서구 명지동 3409번지,1981.2,부진경고33호(2013.07.24),128.9159773,35.09346717
459,강서구,어린이공원,꿀벌공원(명지지구),강서구 명지동 3406번지,2358.1,부진경고33호(2013.07.24),128.9147472,35.09320912
460,강서구,어린이공원,나뭇잎공원(명지지구),강서구 명지동 3428-4번지,2189.3,지경고230호(2008.12.31),128.9216859,35.09473876
461,강서구,어린이공원,어린이공원11(명지지구),강서구 명지동 531-2번지 일원,1880,부진경고43호(2019.7.31.),128.9155583,35.11445773
462,강서구,어린이공원,어린이공원12(명지지구),강서구 명지동 847번지 일원,5008,부진경고43호(2019.7.31.),128.917172,35.10166704
463,강서구,어린이공원,금병공원(국제산업물류도시),강서구 범방동 1875-4번지,3820.8,부고77호(2010.03.03),128.8826915,35.14949851
464,강서구,어린이공원,영강1공원(진목˙신포˙영강중리지구),강서구 명지동 207-65번지 일원,1500,부고454호(2006.12.27),128.9271484,35.11014283
465,강서구,어린이공원,에디슨어린이공원(명지오션시티),강서구 명지동 3230-12번지,1500,건고5호(2001.09.26),128.8979937,35.08750431
466,강서구,어린이공원,링컨어린이공원(명지오션시티),강서구 명지동 3231-1번지,1500,건고5호(2001.09.26),128.8977681,35.08554913
467,강서구,어린이공원,늘품공원(명지오션시티),강서구 명지동 3232-7번지,1500,건고5호(2001.09.26),128.9005849,35.08451786
468,강서구,어린이공원,별무리공원(명지오션시티),강서구 명지동 3233-1번지,1500,건고5호(2001.09.26),128.9011382,35.08318066
469,강서구,어린이공원,큰나무공원(명지오션시티),강서구 명지동 3234-1번지,1500,건고5호(2001.09.26),128.8977664,35.0830945
470,강서구,어린이공원,맹꽁어린이공원(명지오션시티),강서구 명지동 3235-1번지,1500,건고5호(2001.09.26),128.8979232,35.08073651
471,강서구,어린이공원,명호어린이공원(명지오션시티),강서구 명지동 3236-1번지,1500,건고5호(2001.09.26),128.9007712,35.08066505
472,강서구,어린이공원,등대공원(명지오션시티),강서구 명지동 3241-1번지,1500,건고5호(2001.09.26),128.9064332,35.08071311
473,강서구,어린이공원,도담공원(명지오션시티),강서구 명지동 3242-4번지,1500,건고5호(2001.09.26),128.9104877,35.07993412
474,강서구,어린이공원,남명공원(명지오션시티),강서구 명지동 3243-3번지,1500,건고5호(2001.09.26),128.9099789,35.0832923
475,강서구,어린이공원,갈대성공원(명지오션시티),강서구 명지동 3244-1번지,1500,건고5호(2001.09.26),128.9060463,35.08314744
476,강서구,어린이공원,범방어린이공원,강서구 범방동 1851번지,2382.1,부고51호(2002.03.12),128.8833604,35.15220039
477,강서구,어린이공원,송정1공원(송정지구),강서구 송정동 1440번지 일원,2420,부고454호(2006.12.27),128.8417838,35.10116652
478,강서구,어린이공원,송정2공원(송정지구),강서구 송정동 1190-3번지 일원,1500,부고454호(2006.12.27),128.8471538,35.10049119
479,강서구,어린이공원,소정공원(신호산단),강서구 신호동 234-6번지,1664.7,부고95호(1995.04.01),128.8792221,35.08443375
480,강서구,어린이공원,소담공원(신호산단),강서구 신호동 263-1번지,2193,부고307호(2000.12.28),128.8781627,35.08055598
481,강서구,어린이공원,가람공원(부산과학산단),강서구 지사동 1175번지,6825.4,부진경고9호(2005.05.25),128.8202565,35.14995888
482,강서구,어린이공원,선비공원(부산과학산단),강서구 지사동 1185-2번지,1501.7,부고293호(2002.11.07),128.8394872,35.15097232
483,강서구,어린이공원,꿈나래공원(부산과학산단),강서구 지사동 1189-7번지,1500.5,부고293호(2002.11.07),128.8352098,35.14988066
484,강서구,어린이공원,화동공원(화전산단),강서구 화전동 606번지,6224.7,재경남고27호(2005.12.30),128.8864841,35.11163455
485,연제구,어린이공원,어울림,연제구 거제1동 1480번지,3780.5,부고259호(1995.10.20),129.070528,35.19163137
486,연제구,어린이공원,한마음,연제구 거제1동 1482-1,2788.1,부고259호(1995.10.20),129.0727385,35.1935193
487,연제구,어린이공원,도담도담공원,연제구 거제동 1548번지,1921.5,부고328호(2005.11.16),129.0668505,35.18695693
488,연제구,어린이공원,연봉공원,연제구 연산4동 631-6번지,1347,건고2111호(1965.12.31),129.0844869,35.18597208
489,연제구,어린이공원,연잎,연제구 연산9동 477-1번지,1588.2,건공10호(1973.01.31),129.1082418,35.18590594
490,연제구,어린이공원,과정공원,연제구 연산8동 407번지,1946.5,건공10호(1973.01.31),129.1020341,35.18735056
491,연제구,어린이공원,한빛,연제구 연산1동 2273번지,1515,부고452호(2006.12.27),129.0911205,35.18903227
492,연제구,어린이공원,새싹,연제구 연산6동 2132-1,619.8,건공134호(1969.12.31),129.0927383,35.17557824
493,연제구,어린이공원,한들,연제구 연산8동 2314번지,3369.9,부고437호(2009.12.09),129.0957526,35.1902185
494,연제구,어린이공원,햇살,연제구 연산9동 2235-5번지,1610,부고212호(1990.06.01),129.111906,35.17787334
495,연제구,어린이공원,늘푸른,연제구 연산동 789(연제구 연제로 8번길 92),1869.8,건고2111호(1965.12.31),129.0815967,35.17965886
496,연제구,어린이공원,꿈나무,연제구 연산동 1478-1번지(연제구 월드컵대로 165번길 70),1665.8,건고2111호(1965.12.31),129.0762298,35.18464197
497,연제구,어린이공원,하늘빛,연제구 연산2동 2350번지,2591,부고329호(2005.11.16),129.0830838,35.17373573
498,연제구,어린이공원,어린이공원,연제구 연산동 1811-583번지 일원,2834,부고14호(2024.01.17.),129.0958326,35.1704518
499,연제구,어린이공원,연산11-1공원,연제구 연산동 1230-67번지 일원,3376,부고221호(2025.06.11.),129.0848045,35.18261062
500,수영구,어린이공원,라온공원,수영구 광안동 1336번지,1517.1,부고133호(2015.04.08),129.107585,35.15780707
501,수영구,어린이공원,늘푸른어린이공원,수영구 남천동 152번지,2045,부고289호(2004.11.04),129.113473,35.14181071
502,수영구,어린이공원,물마루어린이공원,수영구 남천동 148-9번지 일원,7056,부고222호(2014.05.21),129.1144758,35.14406081
503,수영구,어린이공원,파랑새공원,수영구 광안동 180-1번지,827.7,건고1974호(1967.01.09),129.1127583,35.1517988
504,수영구,어린이공원,어린이공원,수영구 광안동 1170-16번지 일원,3401.2,부고99호(2023.03.29.),129.1048945,35.16023092
505,수영구,어린이공원,광안 5-C,수영구 광안동 148-46번지 일원,1899,부고458호(2024.12.18.),129.1156427,35.15784838
506,수영구,어린이공원,과정공원,수영구 망미동 417-1번지,631.4,건고1975호(1967.01.09),129.1085436,35.17466618
507,수영구,어린이공원,망미공원,수영구 망미동 640-11번지,2226,부고347호(2003.12.18),129.1070615,35.17416927
508,수영구,어린이공원,햇살공원,수영구 망미동 824-8번지,633.1,건고99호(1969.12.31),129.0991925,35.17265064
